위도,경도,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연도,관리기관전화번호,관리부서,기준일자
35.846475,128.5514333,대구광역시 달서구청,대구광역시 달서구 야외음악당로 103,대구광역시 달서구 성당동 670-25,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8174,128.5197694,대구광역시 달서구청,대구광역시 달서구 조암남로27길 13 ,대구광역시 달서구 대천동 486-9,어린이보호,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8537458,128.571448,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 두류동 1168-5,도시공원,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8537458,128.571448,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 두류동 1168-5,도시공원,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8535936,128.5715634,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 두류동 1168-5,도시공원,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8535936,128.5715634,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 두류동 1168-5,도시공원,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8535936,128.5715634,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 두류동 1168-5,도시공원,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.86425,128.5260139,대구광역시 달서구청,대구광역시 달서구 용산동 산155-8,대구광역시 달서구 용산동 산155-8,생활안전,1,200,고정,30,2013,053-667-3900,디지털정보과,2025-05-27
35.86425,128.5260139,대구광역시 달서구청,대구광역시 달서구 용산동 산155-8,대구광역시 달서구 용산동 산155-8,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.86425,128.5260139,대구광역시 달서구청,대구광역시 달서구 용산동 산155-8,대구광역시 달서구 용산동 산155-8,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.85272,128.50368,대구광역시 달서구청,대구광역시 달서구 달구벌대로245길 31,대구광역시 달서구 이곡동 575-7,생활안전,1,200,고정,30,2013,053-667-3900,디지털정보과,2025-05-27
35.85272,128.50368,대구광역시 달서구청,대구광역시 달서구 달구벌대로245길 31,대구광역시 달서구 이곡동 575-7,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.85272,128.50368,대구광역시 달서구청,대구광역시 달서구 달구벌대로245길 31,대구광역시 달서구 이곡동 575-7,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.85666944,128.5659111,대구광역시 달서구청,대구광역시 달서구 파도고개로 182,대구광역시 달서구 두류동 1282-30,생활안전,1,200,고정,30,2013,053-667-3900,디지털정보과,2025-05-27
35.85666944,128.5659111,대구광역시 달서구청,대구광역시 달서구 파도고개로 182,대구광역시 달서구 두류동 1282-30,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.830971,128.55874,대구광역시 달서구청,대구광역시 달서구 중흥로9길 40 ,대구광역시 달서구 송현동 278,어린이보호,1,200,고정,30,2014,053-667-3900,디지털정보과,2025-05-27
35.830971,128.55874,대구광역시 달서구청,대구광역시 달서구 중흥로9길 40 ,대구광역시 달서구 송현동 278,어린이보호,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.82961667,128.5310806,대구광역시 달서구청,대구광역시 달서구 월성2동 277-2,대구광역시 달서구 월성2동 277-2,도시공원,1,200,고정,30,2014,053-667-3900,디지털정보과,2025-05-27
35.82961667,128.5310806,대구광역시 달서구청,대구광역시 달서구 월성2동 277-2,대구광역시 달서구 월성2동 277-2,도시공원,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.85777778,128.4969944,대구광역시 달서구청,대구광역시 달서구 성서서로73길 49 ,대구광역시 달서구 신당동 500-2,어린이보호,1,200,고정,30,2014,053-667-3900,디지털정보과,2025-05-27
35.85777778,128.4969944,대구광역시 달서구청,대구광역시 달서구 성서서로73길 49 ,대구광역시 달서구 신당동 500-2,어린이보호,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.85309167,128.4970472,대구광역시 달서구청,대구광역시 달서구 신당동 1844-1,대구광역시 달서구 신당동 1844-1,도시공원,1,200,고정,30,2014,053-667-3900,디지털정보과,2025-05-27
35.85309167,128.4970472,대구광역시 달서구청,대구광역시 달서구 신당동 1844-1,대구광역시 달서구 신당동 1844-1,도시공원,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.84416667,128.540725,대구광역시 달서구청,대구광역시 달서구 장기로36안길 9,대구광역시 달서구 감삼동 319-3,어린이보호,1,200,고정,30,2014,053-667-3900,디지털정보과,2025-05-27
35.84416667,128.540725,대구광역시 달서구청,대구광역시 달서구 장기로36안길 9,대구광역시 달서구 감삼동 319-3,어린이보호,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.811496,128.551367,대구광역시 달서구청,대구광역시 달서구 상인로 24,대구광역시 달서구 상인동 1562,생활안전,1,200,고정,30,2015,053-667-3900,디지털정보과,2025-05-27
35.811496,128.551367,대구광역시 달서구청,대구광역시 달서구 상인로 24,대구광역시 달서구 상인동 1562,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.82407778,128.5272917,대구광역시 달서구청,대구광역시 달서구 월성1동 611-2,대구광역시 달서구 월성1동 611-2,도시공원,1,200,고정,30,2015,053-667-3900,디지털정보과,2025-05-27
35.82407778,128.5272917,대구광역시 달서구청,대구광역시 달서구 월성1동 611-2,대구광역시 달서구 월성1동 611-2,도시공원,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8349768,128.5234405,대구광역시 달서구청,대구광역시 달서구 월곡로100길 11,대구광역시 달서구 월성2동 1794-3,생활안전,1,200,고정,30,2015,053-667-3900,디지털정보과,2025-05-27
35.8349768,128.5234405,대구광역시 달서구청,대구광역시 달서구 월곡로100길 11,대구광역시 달서구 월성2동 1794-3,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8349768,128.5234405,대구광역시 달서구청,대구광역시 달서구 월곡로100길 11,대구광역시 달서구 월성2동 1794-3,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8615954,128.5150402,대구광역시 달서구청,대구광역시 달서구 용산2동 505-2외 2필지,대구광역시 달서구 용산2동 505-2외 2필지,도시공원,1,200,고정,30,2015,053-667-3900,디지털정보과,2025-05-27
35.8615954,128.5150402,대구광역시 달서구청,대구광역시 달서구 용산2동 505-2외 2필지,대구광역시 달서구 용산2동 505-2외 2필지,도시공원,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.83650556,128.48875,대구광역시 달서구청,대구광역시 달서구 호림동 13-11,대구광역시 달서구 호림동 13-11,도시공원,1,200,고정,30,2015,053-667-3900,디지털정보과,2025-05-27
35.83650556,128.48875,대구광역시 달서구청,대구광역시 달서구 호림동 13-11,대구광역시 달서구 호림동 13-11,도시공원,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.84881111,128.4833833,대구광역시 달서구청,대구광역시 달서구 달서대로109길 70,대구광역시 달서구 호산동 357-60,도시공원,1,200,고정,30,2015,053-667-3900,디지털정보과,2025-05-27
35.84881111,128.4833833,대구광역시 달서구청,대구광역시 달서구 달서대로109길 70,대구광역시 달서구 호산동 357-60,도시공원,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.84881111,128.4833833,대구광역시 달서구청,대구광역시 달서구 달서대로109길 70,대구광역시 달서구 호산동 357-60,도시공원,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8564,128.5582444,대구광역시 달서구청,대구광역시 달서구 두류공원로 255-1,대구광역시 달서구 두류3동 473-16,어린이보호,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.85564167,128.5566333,대구광역시 달서구청,대구광역시 달서구 야외음악당로41길 21,대구광역시 달서구 두류3동 485-4,어린이보호,1,200,고정,30,2015,053-667-3900,디지털정보과,2025-05-27
35.84362778,128.5388028,대구광역시 달서구청,대구광역시 달서구 장기로 198-2,대구광역시 달서구 감삼동 337-13,어린이보호,1,200,고정,30,2015,053-667-3900,디지털정보과,2025-05-27
35.85754167,128.4941056,대구광역시 달서구청,대구광역시 달서구 계대동문로3길 41,대구광역시 달서구 신당동 1708-8,어린이보호,1,200,고정,30,2015,053-667-3900,디지털정보과,2025-05-27
35.85754167,128.4941056,대구광역시 달서구청,대구광역시 달서구 계대동문로3길 41,대구광역시 달서구 신당동 1708-8,어린이보호,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.85754167,128.4941056,대구광역시 달서구청,대구광역시 달서구 계대동문로3길 41,대구광역시 달서구 신당동 1708-8,어린이보호,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.80621111,128.5119167,대구광역시 달서구청,대구광역시 달서구 대곡동 산 154-1,대구광역시 달서구 대곡동 산 154-1,생활안전,1,200,고정,30,2015,053-667-3900,디지털정보과,2025-05-27
35.80621111,128.5119167,대구광역시 달서구청,대구광역시 달서구 대곡동 산 154-1,대구광역시 달서구 대곡동 산 154-1,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.80621111,128.5119167,대구광역시 달서구청,대구광역시 달서구 대곡동 산 154-1,대구광역시 달서구 대곡동 산 154-1,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8190242,128.5229352,대구광역시 달서구청,대구광역시 달서구 조암남로19길 11 ,대구광역시 달서구 월성동 1395-3,어린이보호,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8506128,128.5534823,대구광역시 달서구청,대구광역시 달서구 야외음악당로 153,대구광역시 달서구 두류3동 640-1,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8506128,128.5534823,대구광역시 달서구청,대구광역시 달서구 야외음악당로 153,대구광역시 달서구 두류3동 640-1,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8517624,128.5460109,대구광역시 달서구청,대구광역시 달서구 감삼북길 51-71,대구광역시 달서구 감삼동 115-47,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8517624,128.5460109,대구광역시 달서구청,대구광역시 달서구 감삼북길 51-71,대구광역시 달서구 감삼동 115-47,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8118973,128.5118676,대구광역시 달서구청,대구광역시 달서구 달서대로 39,대구광역시 달서구 유천동 327-1,어린이보호,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8118973,128.5118676,대구광역시 달서구청,대구광역시 달서구 달서대로 39,대구광역시 달서구 유천동 327-1,어린이보호,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8118973,128.5118676,대구광역시 달서구청,대구광역시 달서구 달서대로 39,대구광역시 달서구 유천동 327-1,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8093326,128.5501845,대구광역시 달서구청,대구광역시 달서구 월곡로26안길 27 ,대구광역시 달서구 상인3동 1581,도시공원,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8093944,128.5500006,대구광역시 달서구청,대구광역시 달서구 월곡로26안길 27 ,대구광역시 달서구 상인3동 1581,도시공원,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.856616,128.572489,대구광역시 달서구청,대구광역시 달서구 두류남3길 22,대구광역시 달서구 두류동 832-5,생활안전,1,200,고정,30,2020,053-667-3900,주차관리과,2025-05-27
35.856616,128.572489,대구광역시 달서구청,대구광역시 달서구 두류남3길 22,대구광역시 달서구 두류동 832-5,생활안전,1,200,고정,30,2020,053-667-3900,주차관리과,2025-05-27
35.856616,128.572489,대구광역시 달서구청,대구광역시 달서구 두류남3길 22,대구광역시 달서구 두류동 832-5,생활안전,1,200,고정,30,2020,053-667-3900,주차관리과,2025-05-27
35.856616,128.572489,대구광역시 달서구청,대구광역시 달서구 두류남3길 22,대구광역시 달서구 두류동 832-5,생활안전,1,200,고정,30,2020,053-667-3900,주차관리과,2025-05-27
35.856616,128.572489,대구광역시 달서구청,대구광역시 달서구 두류남3길 22,대구광역시 달서구 두류동 832-5,생활안전,1,200,고정,30,2020,053-667-3900,주차관리과,2025-05-27
35.856616,128.572489,대구광역시 달서구청,대구광역시 달서구 두류남3길 22,대구광역시 달서구 두류동 832-5,생활안전,1,200,고정,30,2020,053-667-3900,주차관리과,2025-05-27
35.856616,128.572489,대구광역시 달서구청,대구광역시 달서구 두류남3길 22,대구광역시 달서구 두류동 832-5,생활안전,1,200,고정,30,2020,053-667-3900,주차관리과,2025-05-27
35.856616,128.572489,대구광역시 달서구청,대구광역시 달서구 두류남3길 22,대구광역시 달서구 두류동 832-5,생활안전,1,200,고정,30,2020,053-667-3900,주차관리과,2025-05-27
35.856616,128.572489,대구광역시 달서구청,대구광역시 달서구 두류남3길 22,대구광역시 달서구 두류동 832-5,생활안전,1,200,고정,30,2020,053-667-3900,주차관리과,2025-05-27
35.856616,128.572489,대구광역시 달서구청,대구광역시 달서구 두류남3길 22,대구광역시 달서구 두류동 832-5,생활안전,1,200,고정,30,2020,053-667-3900,주차관리과,2025-05-27
35.8441421,128.5552914,대구광역시 달서구청,대구광역시 달서구 장기로12길 10,대구광역시 달서구 성당동 521,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8441421,128.5552914,대구광역시 달서구청,대구광역시 달서구 장기로12길 10,대구광역시 달서구 성당동 521,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.842731,128.5529632,대구광역시 달서구청,대구광역시 달서구 야외음악당로 60-1,대구광역시 달서구 성당동 489-8,생활안전,1,200,회전,30,2023,053-667-3900,디지털정보과,2025-05-27
35.842731,128.5529632,대구광역시 달서구청,대구광역시 달서구 야외음악당로 60-1,대구광역시 달서구 성당동 489-8,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.842731,128.5529632,대구광역시 달서구청,대구광역시 달서구 야외음악당로 60-1,대구광역시 달서구 성당동 489-8,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8552223,128.5587291,대구광역시 달서구청,대구광역시 달서구 야외음악당로 223,대구광역시 달서구 두류3동 475-8,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8552223,128.5587291,대구광역시 달서구청,대구광역시 달서구 야외음악당로 223,대구광역시 달서구 두류3동 475-8,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8409598,128.5162934,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 장동 산 40-5,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8409598,128.5162934,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 장동 산 40-5,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8512365,128.5331186,대구광역시 달서구청,대구광역시 달서구 와룡로43길 71-15,대구광역시 달서구 용산1동 903-5,생활안전,1,200,회전,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8512365,128.5331186,대구광역시 달서구청,대구광역시 달서구 와룡로43길 71-15,대구광역시 달서구 용산1동 903-5,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8512365,128.5331186,대구광역시 달서구청,대구광역시 달서구 와룡로43길 71-15,대구광역시 달서구 용산1동 903-5,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8603021,128.4991223,대구광역시 달서구청,대구광역시 달서구 선원로11길 22-7,대구광역시 달서구 신당동 1689-13,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8603021,128.4991223,대구광역시 달서구청,대구광역시 달서구 선원로11길 22-7,대구광역시 달서구 신당동 1689-13,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8187722,128.5239668,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 월성1동 1772-2,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8187722,128.5239668,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 월성1동 1772-2,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8107044,128.5303716,대구광역시 달서구청,대구광역시 달서구 상화로35안길 56,대구광역시 달서구 진천동 837-8,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8107044,128.5303716,대구광역시 달서구청,대구광역시 달서구 상화로35안길 56,대구광역시 달서구 진천동 837-8,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8105129,128.5305165,대구광역시 달서구청,대구광역시 달서구 상화로35안길 53-8,대구광역시 달서구 진천동 836-3,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8105129,128.5305165,대구광역시 달서구청,대구광역시 달서구 상화로35안길 53-8,대구광역시 달서구 진천동 836-3,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8104494,128.5185867,대구광역시 달서구청,대구광역시 달서구 상화로5길 23,대구광역시 달서구 진천동 740-1,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8104494,128.5185867,대구광역시 달서구청,대구광역시 달서구 상화로5길 23,대구광역시 달서구 진천동 740-1,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8197719,128.512029,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 유천동 616,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8197719,128.512029,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 유천동 616,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8121732,128.5456604,대구광역시 달서구청,대구광역시 달서구 상화북로 180,대구광역시 달서구 상인3동 1555-1,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8121732,128.5456604,대구광역시 달서구청,대구광역시 달서구 상화북로 180,대구광역시 달서구 상인3동 1555-1,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.823524,128.5491568,대구광역시 달서구청,대구광역시 달서구 송현로8길 35-7,대구광역시 달서구 송현1동 798-343,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.823524,128.5491568,대구광역시 달서구청,대구광역시 달서구 송현로8길 35-7,대구광역시 달서구 송현1동 798-343,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8290749,128.5449824,대구광역시 달서구청,대구광역시 달서구 송현로30길 12-20,대구광역시 달서구 송현2동 1900-11,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8290749,128.5449824,대구광역시 달서구청,대구광역시 달서구 송현로30길 12-20,대구광역시 달서구 송현2동 1900-11,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8319937,128.497468,대구광역시 달서구청,대구광역시 달서구 성서서로15길 23,대구광역시 달서구 월암동 1090,생활안전,1,200,회전,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8319937,128.497468,대구광역시 달서구청,대구광역시 달서구 성서서로15길 23,대구광역시 달서구 월암동 1090,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8319937,128.497468,대구광역시 달서구청,대구광역시 달서구 성서서로15길 23,대구광역시 달서구 월암동 1090,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8020144,128.5316612,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 대곡동 1077,생활안전,1,200,회전,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8020144,128.5316612,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 대곡동 1077,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8020144,128.5316612,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 대곡동 1077,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8020144,128.5316612,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 대곡동 1077,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8586005,128.5623103,대구광역시 달서구청,대구광역시 달서구 야외음악당로53길 59,"대구광역시 달서구 두류1,2동 136-11",생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8586005,128.5623103,대구광역시 달서구청,대구광역시 달서구 야외음악당로53길 59,"대구광역시 달서구 두류1,2동 136-11",생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8567442,128.5682239,대구광역시 달서구청,대구광역시 달서구 파도고개로18길 21,"대구광역시 달서구 두류1,2동 1281-17",생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8567442,128.5682239,대구광역시 달서구청,대구광역시 달서구 파도고개로18길 21,"대구광역시 달서구 두류1,2동 1281-17",생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8567442,128.5682239,대구광역시 달서구청,대구광역시 달서구 파도고개로18길 21,"대구광역시 달서구 두류1,2동 1281-17",생활안전,1,200,회전,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8519126,128.5392308,대구광역시 달서구청,대구광역시 달서구 죽전1길 36,대구광역시 달서구 죽전동 253-10,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8519126,128.5392308,대구광역시 달서구청,대구광역시 달서구 죽전1길 36,대구광역시 달서구 죽전동 253-10,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8586275,128.4945128,대구광역시 달서구청,대구광역시 달서구 서당로17길 24,대구광역시 달서구 신당동 1737-2,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8586275,128.4945128,대구광역시 달서구청,대구광역시 달서구 서당로17길 24,대구광역시 달서구 신당동 1737-2,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8586275,128.4945128,대구광역시 달서구청,대구광역시 달서구 서당로17길 24,대구광역시 달서구 신당동 1737-2,생활안전,1,200,회전,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8184669,128.5264146,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 월성1동 1772-16,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8184669,128.5264146,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 월성1동 1772-16,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8204772,128.5464948,대구광역시 달서구청,대구광역시 달서구 송현로7길 23,대구광역시 달서구 상인동 818,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8204772,128.5464948,대구광역시 달서구청,대구광역시 달서구 송현로7길 23,대구광역시 달서구 상인동 818,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8168345,128.5360968,대구광역시 달서구청,대구광역시 달서구 월배로40길 33,대구광역시 달서구 상인동 1407-3,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8168345,128.5360968,대구광역시 달서구청,대구광역시 달서구 월배로40길 33,대구광역시 달서구 상인동 1407-3,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8108033,128.5485181,대구광역시 달서구청,대구광역시 달서구 상인로9길 15-11,대구광역시 달서구 상인동 1567-7,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8108033,128.5485181,대구광역시 달서구청,대구광역시 달서구 상인로9길 15-11,대구광역시 달서구 상인동 1567-7,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8271671,128.5498964,대구광역시 달서구청,대구광역시 달서구 월배로74길 18,대구광역시 달서구 송현동 798-21,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8271671,128.5498964,대구광역시 달서구청,대구광역시 달서구 월배로74길 18,대구광역시 달서구 송현동 798-21,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8293056,128.5474425,대구광역시 달서구청,대구광역시 달서구 월배로75길 42,대구광역시 달서구 송현동 1903-21,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8293056,128.5474425,대구광역시 달서구청,대구광역시 달서구 월배로75길 42,대구광역시 달서구 송현동 1903-21,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8275376,128.5458654,대구광역시 달서구청,대구광역시 달서구 송현로16길 83,대구광역시 달서구 송현동 1907-17,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8275376,128.5458654,대구광역시 달서구청,대구광역시 달서구 송현로16길 83,대구광역시 달서구 송현동 1907-17,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.821762,128.5287226,대구광역시 달서구청,대구광역시 달서구 조암남로 38,대구광역시 달서구 월성동 1269-1,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.821762,128.5287226,대구광역시 달서구청,대구광역시 달서구 조암남로 38,대구광역시 달서구 월성동 1269-1,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.821762,128.5287226,대구광역시 달서구청,대구광역시 달서구 조암남로 38,대구광역시 달서구 월성동 1269-1,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8163648,128.5183932,대구광역시 달서구청,대구광역시 달서구 월배로11길 42,대구광역시 달서구 대천동 467,어린이보호,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.8200507,128.5273014,대구광역시 달서구청,대구광역시 달서구 월배로33길 111,대구광역시 달서구 월성동 1316-2,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8200507,128.5273014,대구광역시 달서구청,대구광역시 달서구 월배로33길 111,대구광역시 달서구 월성동 1316-2,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8093687,128.5251373,대구광역시 달서구청,대구광역시 달서구 상화로21길 19,대구광역시 달서구 진천동 320,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8093687,128.5251373,대구광역시 달서구청,대구광역시 달서구 상화로21길 19,대구광역시 달서구 진천동 320,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.7976218,128.5331463,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 대곡동 682,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.7976218,128.5331463,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 대곡동 682,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8142569,128.5207043,대구광역시 달서구청,대구광역시 달서구 월배로11길 2,대구광역시 달서구 진천동 604-17,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8142569,128.5207043,대구광역시 달서구청,대구광역시 달서구 월배로11길 2,대구광역시 달서구 진천동 604-17,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8142569,128.5207043,대구광역시 달서구청,대구광역시 달서구 월배로11길 2,대구광역시 달서구 진천동 604-17,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
